feature,logOR,se_wald,p_wald,neglog10p,alpha,gamma,prev
232,-0.022226711319571213,0.006316881736068481,0.00043379630910526945,3.3627141474394695,0.3367942843982543,-0.02,0.5833333333333334
233,-0.02313288772672651,0.010825116227360942,0.03260088934635334,1.4867705522956973,-2.2874895933617627,-0.02,0.09234666666666666
234,-0.026818081900502593,0.02137470198540449,0.20960054198274314,0.6786075986930328,-3.7995129999777024,-0.02,0.022066666666666665
235,-0.022251660697657178,0.0063613728322144064,0.0004688775964677925,3.328940517875052,-0.38855029392310647,-0.02,0.403785
236,0.015916462743389877,0.01787344628389977,0.3731926990488449,0.4280668611576242,-3.43215776130796,0.02,0.031136666666666667
237,-0.0012886806187860666,0.016724504272869596,0.9385810307868491,0.027528227353277306,-3.2771841451763235,0.02,0.036066666666666664
238,0.020862526425467327,0.009072343441682501,0.02147235820570877,1.6681202564726751,-1.8499286077300796,0.02,0.13541333333333333
239,0.020267907931070757,0.006235221926874115,0.0011518153852185956,2.9386171247374255,0.006419074860503082,0.02,0.5025183333333333
240,0.01542877410764321,0.014205807526847136,0.2774395308098143,0.5568316586577509,2.9088180489185307,0.02,0.9488516666666666
241,0.06111992839549725,0.09391403952224839,0.5151709842084233,0.2880486055726138,-6.9305654744216545,-0.02,0.001065
242,0.01962357228017016,0.011248835981119738,0.08107228352078978,1.091127594263943,-2.4081216936881926,0.02,0.08299166666666667
243,0.02377704430569482,0.006344585478161963,0.00017852616961436325,3.7482981129631785,-0.3835694325793184,0.02,0.4042133333333333
244,0.0191262942064307,0.006264347197689202,0.002264162663439795,2.6450923754976223,0.18421020475538374,0.02,0.5458016666666666
245,0.005872168503148319,0.043163199478361884,0.8917851384681169,0.049739769410799536,-5.278530574879703,0.02,0.005225
246,-0.014719058090309881,0.00695283838278568,0.03426107781404127,1.4651989787514832,-0.9433338281627527,-0.02,0.28037666666666666
247,-0.002403892008784737,0.08210758662400561,0.9766433965082492,0.010263982032914903,6.554744212716641,-0.02,0.99856
248,0.02162637665270246,0.008405577058425926,0.01008618713577555,1.996272978346156,-1.6373843357206532,0.02,0.16300833333333334
249,-0.012408798330850236,0.023200227470580984,0.5927489153063873,0.22712923208091143,-3.9735402484492006,0.02,0.018518333333333335
250,-0.05479624062168578,0.016406606317567168,0.0008381194302196958,3.0766940909285783,-3.221939470972905,-0.02,0.03865166666666667
251,-0.032450788312351556,0.010484272744969932,0.001966886187855255,2.7062207694230436,2.2446585415805904,-0.02,0.9035633333333334
252,-0.029853974942460965,0.009993103222428636,0.0028130805701196354,2.550817828923578,-2.084499455021168,-0.02,0.11090333333333334
253,0.20937570733642455,0.09254192218413573,0.023666789992054592,1.6258606429275206,-8.645645932439434,-0.02,0.0010166666666666666
254,-0.08987087911640636,0.10095741297563497,0.37336600219244,0.42786523039453317,-7.987387031320771,-0.02,0.0010033333333333333
255,0.017948865599605346,0.006526055161881561,0.005953359531728803,2.225237889003604,-0.6168087887392794,0.02,0.3500183333333333
256,0.012095630526795404,0.007997699737447711,0.13043501367749968,0.8846058119339952,1.4659786940901276,0.02,0.81212
257,-0.022154081217430847,0.006350179476897415,0.0004853155003483554,3.313975837660078,-0.3732933763488405,-0.02,0.40814833333333334
258,-0.022868153475669672,0.015147592903253203,0.13112281469139248,0.8823217367421653,-3.0604811436817827,-0.02,0.044866666666666666
259,0.019894247675268113,0.009596886229428907,0.03817322486478652,1.4182411494084772,1.9828016749455017,0.02,0.8789216666666667
260,0.006415694879992345,0.036192666391016634,0.8593002007101541,0.06585508676762748,4.87479622779718,-0.02,0.9925
261,0.0017775195219952742,0.03711499989467243,0.9618021445048198,0.01691425892620472,-4.950211286889095,0.02,0.007096666666666667
262,0.03556589227196873,0.01662665855583035,0.03242851054783643,1.4890729981574538,3.264472328793646,0.02,0.9628016666666667
263,0.021665776575408677,0.009855052216099915,0.027917508817495235,1.5541233380218376,-2.081214535179454,0.02,0.11157833333333333
264,0.2179220781773074,0.09235162379144356,0.018289744935926673,1.7377923510403672,-7.023969709217462,-0.02,0.0010166666666666666
265,0.012313431258866976,0.00892732280520761,0.1678031425942379,0.7751999100236695,-1.8003023671940803,0.02,0.14130666666666666
266,0.02067341012216954,0.007466243001585761,0.005624289293874406,2.2499323488164618,1.2295050977442668,0.02,0.7730383333333334
267,-0.017167127719195756,0.007065722237602235,0.015114025201732705,1.8206198579575763,1.0360864683416826,-0.02,0.7371083333333334
268,0.016408232673743212,0.016845628587507155,0.3300391367453954,0.4814345575016206,-3.298961194490067,0.02,0.03519333333333333
269,-0.07763111489957414,0.022087297093229805,0.0004401840980798566,3.3563656506534394,3.910345771145697,-0.02,0.9804966666666667
270,-0.053408371747438996,0.0665773381180091,0.42243700614150215,0.37423804393285365,-6.11495952961545,-0.02,0.0022633333333333333
271,0.013529595477156384,0.05339297927650737,0.7999618117027657,0.0969307447113308,-5.665062993779025,0.02,0.0033933333333333333
272,0.024475330916039695,0.006680114291036875,0.0002483950599934809,3.604857045528088,0.7357298419521634,0.02,0.6764833333333333
273,-0.023186366311605852,0.008658320338205728,0.007407894014682153,2.130305239766723,-1.69937087648427,-0.02,0.15476333333333334
274,0.029986508028813513,0.0994849593018565,0.7630961490282041,0.11742073811115084,-9.40084574211367,0.02,0.000965
275,-0.08896894802149251,0.023723795358110637,0.0001766944562049401,3.7527770762848194,-3.97212906023715,-0.02,0.01848
276,0.01197298525008972,0.010216811020945009,0.24124096371330206,0.6175489452710018,-2.1597196953190148,0.02,0.10327333333333333
277,0.01187089919171206,0.006296807696892836,0.0593994690441283,1.2262174370429784,-0.29210935179828557,0.02,0.42839
278,0.016654514270829004,0.006243661873240086,0.007643441870029882,2.116711032974409,0.09664936764677634,0.02,0.5242333333333333
279,-0.030549487101439156,0.09771104203623633,0.754545577123924,0.12231452222954461,-7.374894651834091,-0.02,0.001035
280,0.0941851560281764,0.02892472771547604,0.0011290789198475572,2.9472757008948474,-4.503219742051947,0.02,0.011171666666666667
281,-0.007778409268452013,0.009069236029909498,0.3910748560560017,0.4077401058764757,-1.847149135781929,-0.02,0.13740833333333333
282,-0.03678109249928368,0.023094211459952933,0.11123779105177035,0.9537476438959045,3.9960035605604842,-0.02,0.9818033333333334
283,0.013024167621023116,0.02172268258823786,0.5487959505668971,0.2605891018438334,-3.834264964932296,0.02,0.020886666666666668
284,-0.01116155373343365,0.009958180888607166,0.2623548513438877,0.5811109006198252,-2.081546565124585,-0.02,0.11074333333333333
285,0.022462735721438296,0.0062404800889827835,0.0003188045577276257,3.49647547842458,0.07298855999097009,0.02,0.5180416666666666
286,-0.0421945683485729,0.03629397362269017,0.2450008384171085,0.6108324294342401,-4.857600271310986,0.02,0.00761
287,-0.019125264240998176,0.0073261715651741855,0.009039938769599267,2.043834511130303,-1.1559667547580066,-0.02,0.23939833333333332
288,0.03608185341683776,0.006814103918430561,1.1890432976485011e-07,6.924802330757711,-0.8791905762291317,0.02,0.294085
289,0.07571615016399431,0.03669176697605822,0.03905819258242069,1.4082878575571947,-4.965709800419642,0.02,0.006976666666666667
290,0.036824333745707045,0.008822219819188265,2.9923991805699063e-05,4.523980472854635,1.7498194623482244,0.02,0.8511283333333334
291,0.018720240845237525,0.009392013909304203,0.04623863368285231,1.3349950074760375,1.9263852705557538,0.02,0.8727716666666666
292,-0.00012179475140852364,0.009975415019877578,0.9902584767473491,0.004251431287879027,-2.0937176062578104,-0.02,0.1097
293,0.015668225238512266,0.008042858249651116,0.05140399418395631,1.289003134221507,-1.4965072381635012,0.02,0.18283
294,-0.030652177461633463,0.020510423641625166,0.13505326767346346,0.8694949034025915,-3.7084205281683493,-0.02,0.024063333333333332
295,-0.053625502106359184,0.05378458859974594,0.3187440487727061,0.49655791513619185,-5.681597106849933,-0.02,0.0034733333333333335
296,0.06557861538533191,0.10145435936820457,0.5180298014295379,0.2856452552661366,-7.57909986800074,0.02,0.00091
297,-0.020478779552749522,0.023546575132774618,0.3844568701818545,0.41515237391884713,-4.000046610532436,-0.02,0.018048333333333333
298,-0.0002861875959857263,0.02046896119449154,0.9888447086895054,0.004871906031357994,-3.706624599090743,0.02,0.023761666666666667
299,-0.013480035192081598,0.0062396701299174875,0.030743554050810203,1.5122459281363758,0.08702601909178131,-0.02,0.5215683333333333
300,-0.005386656798297639,0.012842695315114354,0.6748993368228142,0.17076099860973534,-2.6971392186001415,-0.02,0.06305166666666667
301,-0.008562316378773102,0.008230937833423614,0.29821906678844645,0.5254645931556867,-1.558646782687761,-0.02,0.17426333333333333
302,-0.015677270103651067,0.021168446101206884,0.4589383310625985,0.33824566801079814,-3.7675993867497057,-0.02,0.02237
303,-0.01636558630558244,0.00637624608883357,0.010268646701860668,1.9884867880133206,0.4324576089420378,-0.02,0.6069033333333334
304,-0.014472927765217894,0.029233990520656335,0.6205493554435343,0.20722367114454698,-4.434482440236902,0.02,0.011595
305,-0.012448153483932398,0.007292688103600298,0.08783390725617957,1.0563377974020933,-1.1411522717468363,-0.02,0.24191666666666667
306,0.03207409126478259,0.023348532420727815,0.16953201322314193,0.7707482806267504,-4.006565866290646,0.02,0.01784
307,0.03960553533415907,0.020748064645631444,0.056277762085356335,1.249663180841144,3.723542467422857,0.02,0.97638
308,0.08388420271332914,0.10061322744334529,0.404433503990702,0.3931528738635087,6.868168796446439,-0.02,0.9989933333333333
309,-0.015815247858577176,0.006289450448289284,0.011917847709543818,1.9238021684436484,0.2717889099283044,-0.02,0.56792
310,-0.03072860857595485,0.007054653749702579,1.3258627469258707e-05,4.877501431691374,1.0340147069698442,-0.02,0.7372666666666666
311,0.010585669889063539,0.00653818161368486,0.10543561881535954,0.977012648689416,-0.6279322996942127,0.02,0.3481183333333333
312,0.08574499943048754,0.09548511482428511,0.3691890875510805,0.43275114428315076,-8.235861164609588,-0.02,0.0010166666666666666
313,-0.0009171696369385697,0.009239101976483562,0.9209235549255419,0.035776418719444175,-1.8939546433435073,0.02,0.13107
314,0.05119222334463875,0.054737358525701725,0.34966786523463067,0.45634427787817083,5.679144032861896,0.02,0.9966516666666667
315,0.024415880805331747,0.010442405732149116,0.01937961798173803,1.7126547881757785,-2.215777215276062,0.02,0.09769833333333333
316,-0.019553306878086433,0.006787219033108582,0.003965400279844602,2.401712967097073,0.8402349401371094,-0.02,0.6998766666666667
317,0.03014384632544887,0.018175490088863565,0.0972188509742305,1.0122495161405156,-3.4714693302683415,0.02,0.029848333333333334
318,-0.007019148995893132,0.00748161504887934,0.34814866011151246,0.45823527191536145,-1.2463691994031163,-0.02,0.22431166666666666
319,-0.022125629894136137,0.07366339114928332,0.7639016007859527,0.11696257989013988,-6.2680031899519735,0.02,0.001815
320,0.02649434131069363,0.00671001402997846,7.864971410801666e-05,4.104302851699772,0.7633800513752191,0.02,0.6815766666666667
321,-0.021144943407790384,0.006307922591026251,0.0008019387551782047,3.0958587979300427,0.31705901562786765,-0.02,0.578765
322,-0.02856119075216995,0.014321557715370867,0.046121504605440025,1.3360965333118262,-2.9344148461228707,-0.02,0.05063666666666667
323,0.04687977847876431,0.10020112021061187,0.6398869769232385,0.19389672856810042,7.112489223994909,-0.02,0.9990066666666667
324,0.014607604744420355,0.008769570456829101,0.09577019992939641,1.0187696059480373,-1.7488206573649494,0.02,0.147355
325,0.026614498089915607,0.010083626492074078,0.008305840555052173,2.0806164101784224,-2.133958157599875,0.02,0.105625
326,-0.032043600326957716,0.08855979654482243,0.7174789950449179,0.144190808837338,-6.685693018753702,-0.02,0.0012616666666666666
327,-0.006113135812142436,0.050122704637486144,0.9029279990612149,0.04434687965007974,-5.525838706618941,0.02,0.003895
328,0.13296299930722627,0.09439588357962453,0.15896301441591265,0.7987039102931563,-7.31141862137872,-0.02,0.001015
329,-0.01370608475957057,0.006270604079377398,0.028832594457166315,1.5401162765249201,0.22193034796031608,-0.02,0.5552266666666666
330,0.00721178471241556,0.0115451126633876,0.532193399046532,0.2739305164352219,-2.4556870894063403,0.02,0.078885
331,-0.03136137690557802,0.009837343553972436,0.0014326428084043723,2.8438620759499558,-2.0393650322278187,-0.02,0.11503833333333334
332,-0.015986522528632405,0.01124307671137266,0.15505549619043069,0.8095128348902463,-2.3924520531505147,-0.02,0.08461666666666667
333,-0.009097048232003342,0.007052589320109454,0.19708965125766076,0.7053361789660467,-1.012228607461085,-0.02,0.26729833333333336
334,-0.023140852183065677,0.016672450748060424,0.1651463500228172,0.7821310204131766,-3.265355023735353,-0.02,0.036735
335,-0.02018947772328944,0.006314291448468197,0.0013866012997599095,2.858048397041984,-0.30464778044614493,-0.02,0.423705
336,0.006913025964641762,0.008166824786968537,0.3972869301323285,0.4008957220444979,-1.5419935317583302,0.02,0.17649166666666666
337,-0.0006450362781878019,0.021868950086180148,0.9764693837583635,0.010341369040997276,-3.8520755561207025,0.02,0.020756666666666666
338,0.028525585048048852,0.006865336985147039,3.252647742096436e-05,4.48776296775024,0.8701524579119566,0.02,0.7059816666666666
339,-0.027534811612754867,0.03976767711322063,0.4886913443744503,0.31096535306043815,5.1354322212498085,-0.02,0.9939116666666666
340,0.022147138111625497,0.006493313838983443,0.0006478197683570786,3.1885458035357783,-0.5898029626949157,0.02,0.35749
341,-0.02179412673063333,0.006362221280681908,0.0006135490257302389,3.2121507291823934,0.4169762806265964,-0.02,0.602465
342,-0.02936610034239129,0.006948181726826649,2.374134162365158e-05,4.624494742698811,-0.9307920792654172,-0.02,0.28267
343,-0.050523740889560416,0.035249789158740476,0.15177035466420932,0.8188130509905086,4.870151265718207,-0.02,0.9923333333333333
344,0.013106415005481242,0.00954113298338292,0.16954262903255335,0.7707210866884532,1.9723789172627584,0.02,0.87769
345,0.014555893931938138,0.0072300425845666675,0.044088179954844965,1.3556778293179907,-1.1257220215682873,0.02,0.24533333333333332
346,0.01935213095047079,0.009589591124715524,0.04358761169837302,1.3606369266839364,-2.0087655529909156,0.02,0.11896666666666667
347,0.020767292539976508,0.010583593664776141,0.04973738905039062,1.3033170166288046,-2.2619130382889168,0.02,0.09497
348,-0.03186555981231496,0.006873735287740424,3.554851659551064e-06,5.44917851723592,-0.8791733410391485,-0.02,0.293205
349,0.013417152105908506,0.008820860700614195,0.12824211491139187,0.8919693284052103,-1.770068720774122,0.02,0.14537166666666668
350,0.026321722979052605,0.01597916468803622,0.09950610538499989,1.0021502714787096,-3.2100630984416965,0.02,0.03907666666666667
351,-0.024089652998633915,0.010651277483118596,0.02371792581526536,1.6249232936539946,-2.2381260948601978,-0.02,0.09578166666666667
352,-0.13696086809439958,0.054714846537399574,0.012308446290843595,1.9097967650946495,-5.626563235198207,-0.02,0.003525
353,0.014528482186254701,0.006256563325630787,0.020226549417215734,1.6940782001199894,0.15928132553995034,0.02,0.53961
354,-0.01053462017391453,0.015269119051454795,0.4902383378940075,0.30959272881473554,-3.0822125704896006,-0.02,0.04382833333333333
355,0.016168483137432004,0.006423550366757117,0.011833755320241557,1.9268774146236078,-0.5013752235201864,0.02,0.37756666666666666
356,0.008737992817333036,0.006235106675558768,0.1610890125317911,0.7929340806828646,0.015553617082444182,0.02,0.5035766666666667
357,-0.01412368629389493,0.0064755873587915656,0.029178502345002168,1.534937003052345,0.5627453092155961,-0.02,0.6369
